source_lang,target_lang,source_term,target_term,category
en,zh,Agenda view,日程视图,微软术语
en,zh,emergency number,紧急电话号码,微软术语
en,zh,emergency phone number,紧急电话号码,微软术语
en,zh,Adaptive SQM,自适应 SQM,微软术语
en,zh,Recover Licenses Wizard,恢复许可证向导,微软术语
en,zh,factory image,出厂映像,微软术语
en,zh,fingerprint reader,指纹读取器,微软术语
en,zh,theme pack,主题包,微软术语
en,zh,.themepack file,.themepack 文件,微软术语
en,zh,.theme file,.theme 文件,微软术语
en,zh,theme resource,主题资源,微软术语
en,zh,hub server,集线器服务器,微软术语
en,zh,CA certificate,CA 证书,微软术语
en,zh,cipher mode,密码模式,微软术语
en,zh,CDCR,CDCR,微软术语
en,zh,derived key,派生密钥,微软术语
en,zh,GDR,GDR,微软术语
en,zh,commercial release,商业发行,微软术语
en,zh,taxing authority,税收机构,微软术语
en,zh,administrative privilege,管理权限,微软术语
en,zh,admin privilege,管理员权限,微软术语
en,zh,Pictures,图片,微软术语
en,zh,Office Button,Office 按钮,微软术语
en,zh,Microsoft Office Button,Microsoft Office 按钮,微软术语
en,zh,KeyTip,快捷键提示,微软术语
en,zh,podcast,播客,微软术语
en,zh,inference attack,推理攻击,微软术语
en,zh,hover rectangle,悬停矩形,微软术语
en,zh,magenta,品红,微软术语
en,zh,Availability service,可用性服务,微软术语
en,zh,backoff,回退,微软术语
en,zh,Exchange Organization Administrators role,Exchange 组织管理员角色,微软术语
en,zh,Exchange Recipient Administrators role,Exchange 收件人管理员角色,微软术语
en,zh,Exchange Server Administrators role,Exchange 服务器管理员角色,微软术语
en,zh,Exchange View-Only Administrators role,Exchange 仅限查看管理员角色,微软术语
en,zh,ESE,ESE,微软术语
en,zh,Extensible Storage Engine,可扩展存储引擎,微软术语
en,zh,resource mailbox,资源邮箱,微软术语
en,zh,SCR,SCR,微软术语
en,zh,standby continuous replication,备用连续复制,微软术语
en,zh,PRO,PRO,微软术语
en,zh,Performance and Resource Optimization,性能和资源优化,微软术语
en,zh,Performance and Resource Optimization tip,性能和资源优化提示,微软术语
en,zh,PRO tip,PRO 提示,微软术语
en,zh,Power Efficiency Diagnostic,电源效率诊断,微软术语
en,zh,bubble packet,气泡数据包,微软术语
en,zh,XPress compression,XPress 压缩,微软术语
en,zh,Font Cache Service,字体缓存服务,微软术语
en,zh,Security and Maintenance,安全性与维护,微软术语
en,zh,throttle,中止,微软术语
en,zh,workload governor,工作负荷调控器,微软术语
en,zh,decloak,取消掩蔽,微软术语
en,zh,uncloak,取消掩蔽,微软术语
en,zh,Always Move gallery,"""始终移动"" 规则库",微软术语
en,zh,homegroup,家庭组,微软术语
en,zh,homegroup password,家庭组密码,微软术语
en,zh,CAL pack,CAL 包,微软术语
en,zh,Clean Up,清理,微软术语
en,zh,consult,咨询,微软术语
en,zh,conversation note,对话备注,微软术语
en,zh,group IM,组 IM,微软术语
en,zh,group chat,多人会话,微软术语
en,zh,group conversation,群组聊天,微软术语
en,zh,high importance,高重要性,微软术语
en,zh,PBX phone,PBX 电话,微软术语
en,zh,Schedule a Meeting,安排会议,微软术语
en,zh,RAD,RAD,微软术语
en,zh,rapid application development,快速应用程序开发,微软术语
en,zh,made-with knowledge,生成知识,微软术语
en,zh,Format Painter,格式刷,微软术语
en,zh,Edit Virtual Hard Disk Wizard,编辑虚拟硬盘向导,微软术语
en,zh,webcast,网播,微软术语
en,zh,PRO pack,PRO 包,微软术语
en,zh,Performance and Resource Optimization pack,性能和资源优化包,微软术语
en,zh,New Virtual Hard Disk Wizard,新建虚拟硬盘向导,微软术语
en,zh,Guest Mode,来宾模式,微软术语
en,zh,unpin,取消固定,微软术语
en,zh,Math Input Panel,数学输入面板,微软术语
en,zh,math expression,数学表达式,微软术语
en,zh,admin,管理员,微软术语
en,zh,discover,发现,微软术语
en,zh,Math Input Control,数学输入控件,微软术语
en,zh,automatic translation,自动翻译,微软术语
en,zh,Math Ink Panel,数学墨迹面板,微软术语
en,zh,Math Result Panel,数学结果面板,微软术语
en,zh,natural pencil,普通铅笔,微软术语
en,zh,Windows Sensor and Location platform,Windows 传感器和位置平台,微软术语
en,zh,System Recovery,系统恢复,微软术语
en,zh,Windows Biometric Service,Windows 生物识别服务,微软术语
en,zh,Mode Switcher,模式转换器,微软术语
en,zh,call logs,呼叫日志,微软术语
en,zh,Conferencing Add-in for Microsoft Outlook,Microsoft Outlook 会议外接程序,微软术语
en,zh,Device Stage,Device Stage,微软术语
en,zh,dial in manually,人工拨入,微软术语
en,zh,disconnected,已断开连接,微软术语
en,zh,group member,组成员,微软术语
en,zh,incoming video,传入视频,微软术语
en,zh,main video,主视频,微软术语
en,zh,management agent,管理代理,微软术语
en,zh,Hot Path view,热路径视图,微软术语
en,zh,serial routing,序列路由,微软术语
en,zh,informal agent,非正式代理,微软术语
en,zh,globally routable user agent URI,全球可路由的用户代理 URI,微软术语
en,zh,GRUU,GRUU,微软术语
en,zh,call context,呼叫上下文,微软术语
en,zh,business hours,营业时间,微软术语
en,zh,holiday,假日,微软术语
en,zh,BLA,BLA,微软术语
en,zh,shared line appearance,共享线路外观,微软术语
en,zh,ANI,ANI,微软术语
en,zh,agent state,代理状态,微软术语
en,zh,formal agent,正式代理,微软术语
en,zh,Virtual Guest Services,虚拟来宾服务,微软术语
en,zh,VGS,VGS,微软术语
en,zh,maintenance rule,维护规则,微软术语
en,zh,SharePoint Maintenance Manager,SharePoint 维护管理器,微软术语
en,zh,script memory,脚本内存,微软术语
en,zh,PHP:Hypertext Preprocessor,PHP: Hypertext Preprocessor,微软术语
en,zh,PHP,PHP,微软术语
en,zh,co-authoring,共同创作,微软术语
en,zh,Site Client,站点客户端,微软术语
en,zh,Microsoft Office Document Cache,Microsoft Office 文档缓存,微软术语
en,zh,Office Document Cache,Office 文档缓存,微软术语
en,zh,Efficient File Transfer,高效文件传输,微软术语
en,zh,Item Ratings,项目分级,微软术语
en,zh,CSTA,CSTA,微软术语
en,zh,CTI,CTI,微软术语
en,zh,computer telephony integration,计算机电话集成,微软术语
en,zh,E.164,E.164,微软术语
en,zh,external port,外部端口,微软术语
en,zh,FFL,FFL,微软术语
en,zh,group expansion,组扩展,微软术语
en,zh,internal port,内部端口,微软术语
en,zh,number normalization,号码规范化,微软术语
en,zh,PIC provisioning,PIC 设置,微软术语
en,zh,PSOM,PSOM,微软术语
en,zh,Persistent Shared Object Model,持续性共享对象模型,微软术语
en,zh,PSTN connectivity,PSTN 连接,微软术语
en,zh,Q & A,Q & A,微软术语
en,zh,Questions and Answers,问与答,微软术语
en,zh,remote call control,远程呼叫控制,微软术语
en,zh,remote user,远程用户,微软术语
en,zh,scheduled conference,计划内会议,微软术语
en,zh,SIP address,SIP 地址,微软术语
en,zh,SIP domain,SIP 域,微软术语
en,zh,Quick Steps,快速步骤,微软术语
en,zh,slide,幻灯片,微软术语
en,zh,Snipping Tool,截图工具,微软术语
en,zh,burst density,脉冲密度,微软术语
en,zh,burst duration,脉冲串持续时间,微软术语
en,zh,gap density,间隙密度,微软术语
en,zh,gap duration,间隙持续时间,微软术语
en,zh,Attendee/Recipient List,与会者/收件人列表,微软术语
en,zh,attendant console,话务台,微软术语
en,zh,team-call group,团队呼叫组,微软术语
en,zh,group call,群呼,微软术语
en,zh,working hours,工作时间,微软术语
en,zh,ring,振铃,微软术语
en,zh,public IM connectivity contact,PIC 联系人,微软术语
en,zh,Out of Office message,外出邮件,微软术语
en,zh,automatic reply,自动答复,微软术语
en,zh,dial-in conferencing,电话拨入式会议,微软术语
en,zh,conferencing service,会议服务,微软术语
en,zh,Tags,标记,微软术语
en,zh,Categories,类别,微软术语
en,zh,record set,记录集,微软术语
en,zh,tag cloud,标记云,微软术语
en,zh,SmartScreen Filter,SmartScreen 筛选器,微软术语
en,zh,Auto Fill,自动填充,微软术语
en,zh,AutoFill,自动填充,微软术语
en,zh,domain highlighting,域名突出显示,微软术语
en,zh,Caret Browsing,插入光标浏览,微软术语
en,zh,VPN Reconnect,VPN 重新连接,微软术语
en,zh,gated link,门链接,微软术语
en,zh,biometric unit,生物识别装置,微软术语
en,zh,biometric sample,生物识别样本,微软术语
en,zh,text messaging,短信,微软术语
en,zh,sensor,传感器,微软术语
en,zh,battery alarm,电池警报,微软术语
en,zh,battery meter,电池指示器,微软术语
en,zh,GPS receiver,GPS 接收器,微软术语
en,zh,location sensor,位置传感器,微软术语
en,zh,Search Builder,搜索构建程序,微软术语
en,zh,biometrics,生物识别,微软术语
en,zh,Component Gallery,组件库,微软术语
en,zh,Control Gallery,控件库,微软术语
en,zh,engine adapter,引擎适配器,微软术语
en,zh,sensor adapter,传感器适配器,微软术语
en,zh,little endian,little endian,微软术语
en,zh,storage adapter,存储器适配器,微软术语
en,zh,Application Telemetry,应用程序遥测,微软术语
en,zh,Crate,Crate,微软术语
en,zh,Unified Connection Manager,统一连接管理器,微软术语
en,zh,recent searches,最近的搜索,微软术语
en,zh,Arrangement view,排列视图,微软术语
en,zh,Location and Other Sensors,位置和其他传感器,微软术语
en,zh,ambient light sensor,环境光传感器,微软术语
en,zh,weather station,气象站,微软术语
en,zh,Local Pack,本地包,微软术语
en,zh,Problem Steps Recorder,问题步骤记录器,微软术语
en,zh,Location Aware Printing,位置感知打印,微软术语
en,zh,OEM Setup Analyzer,OEM 安装分析器,微软术语
en,zh,Default Location,默认位置,微软术语
en,zh,top results,最匹配的结果,微软术语
en,zh,Install and Configure Mode,安装和配置模式,微软术语
en,zh,Deployment Image Servicing and Management,部署映像服务和管理,微软术语
en,zh,DISM,DISM,微软术语
en,zh,user state capture,用户状态捕获,微软术语
en,zh,Multicast Client Auto Removal,多播客户端自动删除,微软术语
en,zh,Windows Web Services API,Windows Web 服务 API,微软术语
en,zh,IPsec Denial of Service Protection,IPsec 拒绝服务保护,微软术语
en,zh,compatibility switching,兼容性切换,微软术语
en,zh,offline user state capture,脱机用户状态捕获,微软术语
en,zh,Mobile Link,移动链接,微软术语
en,zh,desktop gadget,桌面小工具,微软术语
en,zh,adaptive brightness,自适应亮度,微软术语
en,zh,Bird’s eye,鸟瞰图,微软术语
en,zh,Windows Troubleshooting,Windows 疑难解答,微软术语
en,zh,Windows Troubleshooting Platform,Windows 疑难解答平台,微软术语
en,zh,Windows Troubleshooting Pack,Windows 疑难解答程序包,微软术语
en,zh,math recognizer,数学识别器,微软术语
en,zh,GPS,GPS,微软术语
en,zh,Global Positioning System,全球定位系统,微软术语
en,zh,feed consumer,馈送使用方,微软术语
en,zh,orchestrator,业务流程协调程序,微软术语
en,zh,account linking,帐户链接,微软术语
en,zh,compiled binary file,已编译的二进制文件,微软术语
en,zh,ACCDE file,ACCDE 文件,微软术语
en,zh,Access database engine,Access 数据库引擎,微软术语
en,zh,action list,操作列表,微软术语
en,zh,data collection,数据收集,微软术语
en,zh,database application,数据库应用程序,微软术语
en,zh,Database Documenter,数据库文件编制器,微软术语
en,zh,Macro Builder,宏生成器,微软术语
en,zh,Microsoft Access data file,Microsoft Access 数据文件,微软术语
en,zh,Microsoft Data Engine,Microsoft 数据引擎,微软术语
en,zh,Jet engine,Jet 引擎,微软术语
en,zh,multivalued field,多值字段,微软术语
en,zh,Object Dependencies pane,对象相关性窗格,微软术语
en,zh,object tab,对象选项卡,微软术语
en,zh,Relationships window,“关系”窗口,微软术语
en,zh,section header,节标题,微软术语
en,zh,online identity,联机标识,微软术语
en,zh,online account,联机帐户,微软术语
en,zh,OSP,OSP,微软术语
en,zh,online service provider,联机服务提供程序,微软术语
en,zh,media resource,媒体资源,微软术语
en,zh,visual search,视觉搜索,微软术语
en,zh,Suggested Sites,建议网站,微软术语
en,zh,wide character,宽字符,微软术语
en,zh,roaming,漫游,微软术语
en,zh,preview handler,预览控件,微软术语
en,zh,managed,托管的,微软术语
en,zh,ducking,闪避,微软术语
en,zh,junk e-mail filter,垃圾邮件筛选器,微软术语
en,zh,Atom,Atom,微软术语
en,zh,Atom Syndication Format,Atom 联合格式,微软术语
en,zh,Pyramid,棱锥型,微软术语
en,zh,discussion,讨论,微软术语
en,zh,Windows Live Profile,Windows Live 个人资料,微软术语
en,zh,management role,角色,微软术语
en,zh,role-based access control role,基于角色的访问控制角色,微软术语
en,zh,RBAC role,RBAC 角色,微软术语
en,zh,spoofing,欺骗,微软术语
en,zh,Windows Live Admin Center,Windows Live 管理中心,微软术语
en,zh,null character,空字符,微软术语
en,zh,NUL,NUL,微软术语
en,zh,registrar,注册机构,微软术语
en,zh,curried delegate,扩充委托,微软术语
en,zh,Decomposition Tree,分解树,微软术语
en,zh,calculated metric,测算指标,微软术语
